,Name,Importance
1233,dv2_lowest_return_nn8_sev_high_abs_nn_m_mean,7.544528549024606e-05
1234,num_trades_nn16_two_m_median,7.544176295931936e-05
1235,lowest_return_nn16_sev_high_abs_nn_m_median,7.543464890136016e-05
1236,dv2_lowest_return_nn48_lowest_returntwo_c_mean,7.543037316836378e-05
1237,lowest_return_nn8_sev_high_nn_m_mean,7.543024188191435e-05
1238,lowest_return_nn8_sev_high_abs_nn_m_mean,7.540166086651774e-05
1239,realized_volatility_mean0_nn64_trade.tau_c_median,7.538552379233878e-05
1240,dv2_lowest_return_nn4_two_m_median,7.532664206925961e-05
1241,realized_volatility_mean0_nn4_BB_width_w10_c_median,7.530848749595039e-05
1242,dv2_lowest_return_nn8_two_m_median,7.523943423716135e-05
1243,dv2_lowest_return_nn4_sev_high_nn_m_median,7.521986809641066e-05
1244,dv4_realized_volatility_30s_nn32_ep_liq_5_c_median,7.519686824990425e-05
1245,highest_return_nn4_two_m_mean,7.516162688381991e-05
1246,realized_volatility_mean0_nn64_liq_last_1_c_mean,7.515407145844485e-05
1247,lowest_return_nn4_lowest_returntwo_c_median,7.513967408408013e-05
1248,lowest_return_nn4_sev_high_nn_m_median,7.513457096501224e-05
1249,dv2_lowest_return_nn64_tvpl5_m_p1_mean,7.51100086198744e-05
1250,bidask_spread_1_nn64_trade.tau_c_median,7.495079006866483e-05
1251,num_trades_nn16_bidask_spread_1_c_median,7.49326753449665e-05
1252,dv3_highest_return_nn16_sev_low_nn_m_median,7.490989469192434e-05
1253,liq_last_1_nn8_sev_low_abs_nn_m_mean,7.488570578167107e-05
1254,liq_last_5_nn4_high_low_gap_m_p1_median,7.48833162313926e-05
1255,lowest_return_nn4_lowest_returntwo_c_mean,7.487277202347992e-05
1256,dv4_realized_volatility_30s_nn16_ep_liq_5_m_p1_median,7.484492385854021e-05
1257,tvpl5_nn16_bidask_spread_0_m_p1_mean,7.484208123279569e-05
1258,highest_return_nn16_liq_last_1_m_p2_mean,7.482693770497441e-05
1259,bidask_spread_0_nn8_trade.tau_c_median,7.482043737267766e-05
1260,dv3_highest_return_nn4_highest_return_m_p2_median,7.478623047731175e-05
1261,tvpl_epliq5_nn8_liq_last_1_m_p2_median,7.478290378802787e-05
1262,lowest_return_nn8_sev_low_nn_m_mean,7.47645985690548e-05
1263,lowest_return_nn32_sev_low_nn_m_median,7.474422629235313e-05
1264,dv2_lowest_return_nn8_all_nn_m_p1_median,7.474359990977748e-05
1265,ep_liq_5_nn8_liq_last_1_c_median,7.47229142684135e-05
1266,num_trades_nn64_sev_high_abs_nn_m_mean,7.459225837984075e-05
1267,dv5_realized_volatility_mean0_nn16_trade.tau_m_p1_mean,7.457495546537249e-05
1268,BB_width_w10_nn8_ep_liq_5_c_median,7.456755822139979e-05
1269,tvpl_nn8_realized_volatility_mean0_c_median,7.453928494089412e-05
1270,trade_vol_nn16_lowest_returntwo_c_mean,7.453620254232675e-05
1271,dv2_lowest_return_nn16_liq_last_5_c_median,7.45083386177309e-05
1272,liq_last_1_nn8_tvpl_epliq5_c_mean,7.446088122475127e-05
1273,dv2_lowest_return_nn64_liq_last_5_m_p1_mean,7.445263128824843e-05
1274,dv2_lowest_return_nn48_sev_low_nn_m_mean,7.443113166334186e-05
1275,dv2_lowest_return_nn32_all_nn_m_p2_median,7.440870674420534e-05
1276,liq_last_5_nn4_realized_volatility_mean0_m_p2_mean,7.435499073174008e-05
1277,ep_liq_5_nn16_tvpl5_c_median,7.434222368695394e-05
1278,dv3_highest_return_nn4_sev_high_abs_nn_m_mean,7.431109335352184e-05
1279,lowest_return_nn8_realized_volatility_mean0_m_p1_median,7.429879529597503e-05
1280,highest_return_nn8_lowest_return_m_p2_median,7.429789481889897e-05
1281,bidask_spread_1_nn16_BB_width_w10_c_mean,7.428855511680165e-05
1282,tvpl5_nn4_sev_high_nn_m_mean,7.427043560360365e-05
1283,liq_last_5_nn16_BB_width_w20_m_p2_median,7.426262290056273e-05
1284,dv3_highest_return_nn32_bidask_spread_1_m_p1_median,7.421990940917652e-05
1285,tvpl_epliq5_nn64_liq_last_1_c_mean,7.421485979171263e-05
1286,dv4_realized_volatility_30s_nn4_tvpl_c_mean,7.419871039135414e-05
1287,BB_width_w20_nn8_sev_high_nn_m_median,7.417400301262274e-05
1288,bidask_spread_1_nn16_tvpl5_m_p2_median,7.416484258946797e-05
1289,realized_volatility_mean0_nn32_trade.tau_c_mean,7.414303907518306e-05
1290,trade_vol_nn16_bidask_spread_0_c_median,7.411243637570476e-05
1291,liq_last_5_nn4_lowest_return_c_median,7.409525258743412e-05
1292,liq_last_1_nn4_trade.tau_c_median,7.408671866900188e-05
1293,dv4_realized_volatility_30s_nn32_ep_liq_5_c_mean,7.408421656766757e-05
1294,dv2_lowest_return_nn32_ep_liq_5_c_mean,7.405773990040963e-05
1295,dv2_lowest_return_nn8_trade.tau_c_median,7.403066361349037e-05
1296,dv4_realized_volatility_30s_nn8_ep_liq_5_m_p2_median,7.400959337409243e-05
1297,dv4_realized_volatility_30s_nn8_sev_high_nn_m_mean,7.400863914521536e-05
1298,dv3_highest_return_nn8_sev_high_nn_m_mean,7.39406402333265e-05
1299,dv2_lowest_return_nn16_tvpl5_m_p2_mean,7.386912329869442e-05
1300,lowest_return_nn4_sev_low_abs_nn_m_mean,7.38528705498886e-05
1301,dv5_realized_volatility_mean0_nn32_trade_vol_c_mean,7.380566705874405e-05
1302,liq_last_1_nn4_trade.tau_c_mean,7.37946854524121e-05
1303,BB_width_w20_nn4_two_m_mean,7.378414942970662e-05
1304,dv4_realized_volatility_30s_nn8_two_m_median,7.37675262381643e-05
1305,lowest_return_nn32_BB_width_w20_c_median,7.376037813506761e-05
1306,BB_width_w10_nn8_bidask_spread_1_c_median,7.371614513896527e-05
1307,dv4_realized_volatility_30s_nn64_liq_last_1_m_p2_mean,7.371053803780674e-05
1308,high_low_gap_nn4_sev_low_nn_m_median,7.368675388414843e-05
1309,bidask_spread_0_nn48_highest_return_m_p1_median,7.365684068006189e-05
1310,liq_last_5_nn4_realized_volatility_mean0_m_p2_median,7.365478937330416e-05
1311,highest_return_nn48_liq_last_1_c_mean,7.364372246611367e-05
1312,ep_liq_5_nn4_sev_low_abs_nn_m_median,7.362569674345147e-05
1313,bidask_spread_0_nn8_highest_return_c_median,7.362176763934278e-05
1314,dv3_highest_return_nn32_tvpl_c_median,7.355125798695442e-05
1315,lowest_return_nn8_high_low_gap_m_p2_median,7.35505408606963e-05
1316,liq_last_5_nn8_tvpl_epliq5_c_mean,7.354413527699319e-05
1317,dv3_highest_return_nn2_sev_high_nn_m_mean,7.35315817981807e-05
1318,realized_volatility_mean0_nn8_tvpl_epliq5_c_median,7.35287279386742e-05
1319,bidask_spread_0_nn32_highest_return_c_mean,7.350949947620857e-05
1320,liq_last_1_nn8_tvpl_epliq5_c_median,7.348786941021104e-05
1321,dv4_realized_volatility_30s_nn8_sev_low_nn_m_median,7.34790959028109e-05
1322,highest_return_nn4_lowest_returntwo_c_mean,7.344337542379885e-05
1323,tvpl_epliq5_nn4_bidask_spread_1_c_median,7.342310704179171e-05
1324,highest_return_nn8_liq_last_1_m_p2_median,7.34024366697421e-05
1325,liq_last_5_nn8_realized_volatility_mean0_c_mean,7.337981039458529e-05
1326,ep_liq_5_nn16_trade.tau_c_median,7.337144560554801e-05
1327,dv2_lowest_return_nn8_all_nn_m_p1_mean,7.329897772270938e-05
1328,bidask_spread_0_nn8_tvpl1_c_mean,7.324357216830657e-05
1329,realized_volatility_30s_nn16_sev_high_nn_m_median,7.323710867768265e-05
1330,BB_width_w10_nn16_liq_last_1_c_median,7.3213628099527e-05
1331,dv3_highest_return_nn16_sev_high_abs_nn_m_mean,7.316855142534475e-05
1332,ep_liq_5_nn48_tvpl5_c_median,7.311706656490016e-05
1333,realized_volatility_mean0_nn16_tvpl_c_median,7.311689036694972e-05
1334,tvpl5_nn32_bidask_spread_0_c_mean,7.309013141748762e-05
1335,ep_liq_5_nn16_BB_width_w10_c_mean,7.30489554455135e-05
1336,bidask_spread_1_nn8_BB_width_w10_c_mean,7.30420852131082e-05
1337,dv4_realized_volatility_30s_nn8_realized_volatility_mean0_c_median,7.303106525602763e-05
1338,dv4_realized_volatility_30s_nn64_sev_high_nn_m_median,7.302682788750058e-05
1339,dv5_realized_volatility_mean0_nn4_ep_liq_5_m_p2_mean,7.302085350327728e-05
1340,ep_liq_5_nn64_trade.tau_c_median,7.301530402829204e-05
1341,tvpl_nn32_bidask_spread_1_m_p2_mean,7.301085485685599e-05
1342,dv5_realized_volatility_mean0_nn32_lowest_return_m_p2_median,7.300167859862407e-05
1343,dv4_realized_volatility_30s_nn16_realized_volatility_mean0_m_p1_mean,7.299135925888598e-05
1344,liq_last_1_nn4_highest_return_c_mean,7.29296644556668e-05
1345,bidask_spread_0_nn16_liq_last_1_c_median,7.291223406260354e-05
1346,ep_liq_5_nn4_bidask_spread_1_m_p1_mean,7.289358881541332e-05
1347,dv4_realized_volatility_30s_nn4_lowest_returntwo_c_median,7.286883812737747e-05
1348,dv2_lowest_return_nn4_highest_return_c_median,7.284280182525531e-05
1349,dv3_highest_return_nn4_two_m_mean,7.283868176198123e-05
1350,dv3_highest_return_nn32_lowest_returntwo_c_mean,7.281754455757257e-05
1351,BB_width_w20_nn8_two_m_mean,7.278031734940441e-05
1352,bidask_spread_1_nn8_BB_width_w10_c_median,7.277543063349313e-05
1353,dv5_realized_volatility_mean0_nn2_sev_low_nn_m_mean,7.272276843121918e-05
1354,tvpl_epliq5_nn4_bidask_spread_1_c_mean,7.269014873398935e-05
1355,liq_last_5_nn4_sev_high_abs_nn_m_median,7.265124884849452e-05
1356,lowest_return_nn64_tvpl1_c_mean,7.26234142447228e-05
1357,realized_volatility_mean0_nn48_trade.tau_c_mean,7.257446472366934e-05
1358,dv5_realized_volatility_mean0_nn4_sev_low_nn_m_median,7.257281824724646e-05
1359,tvpl_nn8_two_m_median,7.256706068997004e-05
1360,BB_width_w20_nn4_highest_return_c_median,7.25569426186471e-05
1361,dv5_realized_volatility_mean0_nn48_tvpl_m_p1_mean,7.254256658607714e-05
1362,ep_liq_5_nn32_highest_return_c_mean,7.252019562531753e-05
1363,realized_volatility_mean0_nn4_bidask_spread_0_c_mean,7.247847408787457e-05
1364,dv5_realized_volatility_mean0_nn64_tvpl1_c_median,7.24575454188496e-05
1365,BB_width_w10_nn8_trade_vol_c_mean,7.245125932344411e-05
1366,ep_liq_5_nn8_tvpl1_m_p1_mean,7.235130717774159e-05
1367,BB_width_w10_nn8_bidask_spread_0_c_median,7.234663763565095e-05
1368,high_low_gap_nn16_sev_low_nn_m_median,7.234202869651312e-05
1369,dv4_realized_volatility_30s_nn4_lowest_return_m_p2_mean,7.233137203856056e-05
1370,liq_last_1_nn48_sev_low_abs_nn_m_median,7.232427127368626e-05
1371,trade_vol_nn8_realized_volatility_mean0_c_median,7.231402794948776e-05
1372,dv4_realized_volatility_30s_nn8_tvpl5_m_p2_mean,7.231361123606263e-05
1373,num_trades_nn8_ep_liq_5_c_mean,7.230677033555497e-05
1374,ep_liq_5_nn64_trade_vol_c_median,7.228647018862929e-05
1375,dv3_highest_return_nn16_bidask_spread_0_m_p1_mean,7.22817752728669e-05
1376,dv2_lowest_return_nn64_ep_liq_5_c_mean,7.226244266904795e-05
1377,tvpl_nn8_liq_last_5_c_mean,7.225218314854059e-05
1378,dv3_highest_return_nn2_sev_low_nn_m_median,7.225022900297822e-05
1379,dv4_realized_volatility_30s_nn8_bidask_spread_1_m_p2_median,7.224751352215382e-05
1380,trade_vol_nn16_liq_last_1_c_median,7.223472495528832e-05
1381,liq_last_5_nn64_lowest_return_m_p1_median,7.222614401627244e-05
1382,tvpl_nn4_sev_high_abs_nn_m_median,7.207410804040856e-05
1383,dv2_lowest_return_nn32_BB_width_w20_m_p2_median,7.20695141499598e-05
1384,realized_volatility_30s_nn4_bidask_spread_0_m_p2_mean,7.205893362401005e-05
1385,dv4_realized_volatility_30s_nn2_lowest_returntwo_c_mean,7.205553647603384e-05
1386,dv2_lowest_return_nn16_tvpl1_c_mean,7.203526552454114e-05
1387,tvpl_nn4_two_m_mean,7.201258448899675e-05
1388,BB_width_w20_nn8_sev_high_nn_m_mean,7.198287790370759e-05
1389,dv3_highest_return_nn16_trade.tau_c_mean,7.198069105794909e-05
1390,BB_width_w20_nn8_tvpl5_m_p2_median,7.19680463451707e-05
1391,dv3_highest_return_nn16_high_low_gap_c_mean,7.195642939314876e-05
1392,bidask_spread_0_nn48_trade_vol_c_median,7.195479833088356e-05
1393,tvpl_epliq5_nn4_two_m_median,7.195086878441426e-05
1394,realized_volatility_mean0_nn2_sev_low_nn_m_median,7.194018595174836e-05
1395,high_low_gap_nn32_liq_last_1_c_median,7.192143725840494e-05
1396,dv3_highest_return_nn32_tvpl5_c_median,7.191915574485188e-05
1397,BB_width_w20_nn16_sev_high_nn_m_median,7.189148696875585e-05
1398,dv2_lowest_return_nn8_sev_low_abs_nn_m_mean,7.18643174120469e-05
1399,dv3_highest_return_nn8_BB_width_w20_c_mean,7.185084946120561e-05
1400,bidask_spread_1_nn8_tvpl1_c_mean,7.184893077160044e-05
1401,tvpl_nn4_liq_last_1_c_mean,7.183723932835718e-05
1402,tvpl5_nn64_liq_last_5_m_p1_mean,7.176803190620714e-05
1403,realized_volatility_mean0_nn8_tvpl_epliq5_c_mean,7.176532946191318e-05
1404,ep_liq_5_nn16_trade.tau_c_mean,7.172038420274417e-05
1405,dv4_realized_volatility_30s_nn64_bidask_spread_1_m_p2_mean,7.170555083304384e-05
1406,ep_liq_5_nn32_trade.tau_c_median,7.166863583022409e-05
1407,liq_last_5_nn16_lowest_return_m_p1_median,7.166741208544323e-05
1408,BB_width_w20_nn4_lowest_returntwo_c_median,7.163332821812685e-05
1409,dv4_realized_volatility_30s_nn64_sev_low_nn_m_mean,7.161618906788551e-05
1410,dv3_highest_return_nn4_bidask_spread_0_m_p2_mean,7.159297216628816e-05
1411,liq_last_5_nn4_realized_volatility_mean0_m_p1_mean,7.15356095404589e-05
1412,realized_volatility_30s_nn32_liq_last_1_m_p2_median,7.151779209736971e-05
1413,dv2_lowest_return_nn16_BB_width_w20_m_p2_median,7.147004457971579e-05
1414,liq_last_1_nn8_lowest_returntwo_c_median,7.145260620154582e-05
1415,dv4_realized_volatility_30s_nn16_lowest_returntwo_c_mean,7.143944176077135e-05
1416,tvpl5_nn8_sev_high_abs_nn_m_mean,7.143405163737784e-05
1417,high_low_gap_nn16_liq_last_1_m_p2_median,7.141709518557405e-05
1418,dv2_lowest_return_nn48_bidask_spread_0_m_p2_median,7.139952159637686e-05
1419,lowest_return_nn16_tvpl_c_mean,7.136499284758133e-05
1420,liq_last_1_nn8_lowest_return_c_median,7.128335186564947e-05
1421,tvpl_nn16_tvpl5_c_mean,7.127455846649078e-05
1422,bidask_spread_1_nn8_high_low_gap_m_p2_mean,7.127032848116114e-05
1423,trade_vol_nn4_two_m_median,7.125079142509278e-05
1424,high_low_gap_nn4_sev_high_abs_nn_m_median,7.124367409440193e-05
1425,lowest_return_nn2_bidask_spread_1_c_mean,7.124145394005033e-05
1426,ep_liq_5_nn32_lowest_return_c_median,7.124096767472895e-05
1427,liq_last_5_nn8_sev_low_abs_nn_m_mean,7.121668266403571e-05
1428,tvpl_epliq5_nn32_liq_last_1_c_median,7.121234202251756e-05
1429,highest_return_nn4_sev_high_nn_m_mean,7.120352953605474e-05
1430,dv4_realized_volatility_30s_nn4_tvpl_epliq5_c_mean,7.116704102772053e-05
1431,dv2_lowest_return_nn32_two_m_mean,7.114235811449375e-05
1432,liq_last_5_nn4_trade.tau_c_mean,7.113564170379344e-05
1433,ep_liq_5_nn4_realized_volatility_mean0_m_p1_mean,7.112839361971423e-05
1434,realized_volatility_mean0_nn32_lowest_return_m_p2_mean,7.110172341709989e-05
1435,bidask_spread_0_nn32_trade.tau_c_median,7.108904108104825e-05
1436,lowest_return_nn8_lowest_returntwo_c_mean,7.107071974226742e-05
1437,ep_liq_5_nn4_tvpl_epliq5_c_median,7.100871369135686e-05
1438,ep_liq_5_nn16_BB_width_w20_m_p2_mean,7.099881816182948e-05
1439,dv2_lowest_return_nn48_bidask_spread_1_m_p1_mean,7.099282466642609e-05
1440,num_trades_nn8_ep_liq_5_c_median,7.09863189887487e-05
1441,liq_last_1_nn16_two_m_median,7.098475120679354e-05
1442,tvpl_nn48_highest_return_c_median,7.095374693784805e-05
1443,tvpl_nn64_all_nn_m_p1_mean,7.094885275246754e-05
1444,tvpl_nn8_sev_low_abs_nn_m_mean,7.094076822902492e-05
1445,tvpl_nn16_sev_low_abs_nn_m_mean,7.090221485355443e-05
1446,tvpl_nn64_bidask_spread_1_m_p2_mean,7.087043649555109e-05
1447,trade_vol_nn8_realized_volatility_mean0_c_mean,7.086859841067836e-05
1448,dv4_realized_volatility_30s_nn16_highest_return_m_p1_median,7.08624410610097e-05
1449,dv4_realized_volatility_30s_nn2_bidask_spread_0_c_mean,7.083945311781993e-05
1450,tvpl5_nn8_two_m_mean,7.082696689238793e-05
1451,tvpl_nn4_high_low_gap_m_p1_mean,7.075737356564577e-05
1452,ep_liq_5_nn16_liq_last_1_c_median,7.071072177349356e-05
1453,liq_last_5_nn4_realized_volatility_mean0_m_p1_median,7.071003697741857e-05
1454,BB_width_w20_nn2_two_m_median,7.067673447798604e-05
1455,realized_volatility_mean0_nn8_trade_vol_c_median,7.067042238672458e-05
1456,dv2_lowest_return_nn4_trade.tau_c_median,7.060673654147964e-05
1457,highest_return_nn32_liq_last_1_c_mean,7.055118890898066e-05
1458,dv5_realized_volatility_mean0_nn16_BB_width_w20_c_mean,7.054512449789967e-05
1459,ep_liq_5_nn16_tvpl1_c_median,7.054498602113544e-05
1460,dv2_lowest_return_nn4_tvpl5_c_median,7.051267292885778e-05
1461,ep_liq_5_nn16_lowest_return_c_median,7.04583233341915e-05
1462,dv2_lowest_return_nn4_BB_width_w20_m_p2_mean,7.041730933150144e-05
1463,tvpl_epliq5_nn32_liq_last_5_c_mean,7.039400531926822e-05
1464,dv4_realized_volatility_30s_nn8_BB_width_w10_c_median,7.039290545761626e-05
1465,lowest_return_nn4_sev_low_abs_nn_m_median,7.038841775185059e-05
1466,dv4_realized_volatility_30s_nn4_tvpl_epliq5_c_median,7.036971882298761e-05
1467,bidask_spread_0_nn64_liq_last_5_m_p2_median,7.034738330130068e-05
1468,dv4_realized_volatility_30s_nn16_bidask_spread_0_c_mean,7.03081138058863e-05
1469,dv5_realized_volatility_mean0_nn8_tvpl5_c_mean,7.027731706503358e-05
1470,lowest_return_nn64_tvpl_c_median,7.026668849065986e-05
1471,liq_last_1_nn48_trade_vol_c_mean,7.023887547879062e-05
1472,lowest_return_nn48_two_m_median,7.022612214349634e-05
1473,num_trades_nn8_liq_last_1_c_median,7.02169337147996e-05
1474,liq_last_5_nn8_two_m_median,7.018122353399715e-05
1475,lowest_return_nn48_lowest_returntwo_c_median,7.015689248613222e-05
1476,highest_return_nn8_liq_last_5_m_p1_mean,7.015154806026582e-05
1477,liq_last_5_nn32_BB_width_w20_m_p2_mean,7.012708796497192e-05
1478,bidask_spread_0_nn64_liq_last_1_c_median,7.012335974929427e-05
1479,tvpl_nn4_tvpl_epliq5_c_mean,7.008394211838478e-05
1480,bidask_spread_0_nn4_lowest_return_c_mean,6.997993321131839e-05
1481,liq_last_1_nn2_lowest_returntwo_c_mean,6.987513697482698e-05
1482,highest_return_nn8_liq_last_1_m_p1_median,6.986358533276996e-05
1483,BB_width_w20_nn2_bidask_spread_1_c_median,6.984833196041604e-05
1484,realized_volatility_mean0_nn8_liq_last_5_c_median,6.978921631436962e-05
1485,ep_liq_5_nn2_bidask_spread_0_c_mean,6.978276570318811e-05
1486,tvpl5_nn4_lowest_returntwo_c_mean,6.977582654069529e-05
1487,tvpl_epliq5_nn16_realized_volatility_mean0_m_p2_median,6.976083023783311e-05
1488,liq_last_1_nn32_tvpl5_c_median,6.973865527665136e-05
1489,tvpl_nn16_lowest_returntwo_c_mean,6.971992577359232e-05
1490,highest_return_nn8_tvpl_c_mean,6.969716774756419e-05
1491,dv3_highest_return_nn64_bidask_spread_1_m_p1_mean,6.966643702038781e-05
1492,liq_last_1_nn16_BB_width_w10_c_mean,6.96608010558962e-05
1493,tvpl5_nn4_realized_volatility_mean0_c_median,6.965864305507377e-05
1494,highest_return_nn8_trade.tau_c_median,6.964420570773538e-05
1495,bidask_spread_1_nn8_high_low_gap_m_p1_mean,6.963843426733235e-05
1496,bidask_spread_0_nn16_lowest_return_m_p1_median,6.961069500579966e-05
1497,dv2_lowest_return_nn32_sev_low_nn_m_mean,6.960111463643831e-05
1498,trade_vol_nn48_liq_last_5_m_p1_median,6.959566128034059e-05
1499,realized_volatility_mean0_nn32_liq_last_1_c_median,6.956010210216543e-05
1500,liq_last_1_nn16_highest_return_c_median,6.954892365799031e-05
1501,liq_last_5_nn32_high_low_gap_m_p2_median,6.952879022447052e-05
1502,bidask_spread_0_nn8_lowest_return_c_median,6.95257474773968e-05
1503,highest_return_nn32_liq_last_5_m_p1_median,6.950969466213204e-05
1504,dv2_lowest_return_nn4_sev_low_nn_m_mean,6.946146903853852e-05
1505,lowest_return_nn16_sev_high_nn_m_median,6.943033398037819e-05
1506,tvpl_nn4_BB_width_w10_c_median,6.938387830385792e-05
1507,dv2_lowest_return_nn16_tvpl1_m_p1_median,6.93581380059952e-05
1508,dv5_realized_volatility_mean0_nn8_trade.tau_m_p2_median,6.932472717504108e-05
1509,bidask_spread_1_nn8_tvpl1_c_median,6.932230641306925e-05
1510,dv2_lowest_return_nn4_bidask_spread_0_m_p1_mean,6.925727629074128e-05
1511,dv5_realized_volatility_mean0_nn16_BB_width_w10_m_p2_mean,6.924742696161297e-05
1512,dv3_highest_return_nn16_all_nn_m_p1_median,6.924571995782589e-05
1513,dv2_lowest_return_nn4_BB_width_w10_c_median,6.923993307007957e-05
1514,high_low_gap_nn4_sev_high_nn_m_mean,6.92206492061908e-05
1515,dv2_lowest_return_nn4_two_m_mean,6.921244512348045e-05
1516,realized_volatility_mean0_nn4_trade.tau_c_median,6.915990347309964e-05
1517,bidask_spread_1_nn4_BB_width_w20_m_p1_median,6.914865365730533e-05
1518,bidask_spread_1_nn4_trade.tau_c_median,6.913078264979339e-05
1519,liq_last_5_nn48_trade.tau_c_mean,6.90926169487414e-05
1520,ep_liq_5_nn4_liq_last_1_c_mean,6.908408580061586e-05
1521,dv5_realized_volatility_mean0_nn4_trade.tau_m_p1_mean,6.907561801123463e-05
1522,liq_last_1_nn8_two_m_median,6.904598682324922e-05
1523,ep_liq_5_nn8_lowest_return_c_mean,6.904220618044816e-05
1524,liq_last_5_nn32_trade.tau_c_mean,6.903591264088954e-05
1525,dv4_realized_volatility_30s_nn16_lowest_return_c_mean,6.90147049227622e-05
1526,liq_last_1_nn2_high_low_gap_c_median,6.900536768347612e-05
1527,BB_width_w10_nn8_realized_volatility_mean0_c_median,6.898477473015586e-05
1528,trade_vol_nn8_ep_liq_5_c_median,6.894783951691222e-05
1529,dv5_realized_volatility_mean0_nn4_lowest_returntwo_c_mean,6.89357426188235e-05
1530,dv3_highest_return_nn8_liq_last_5_m_p1_mean,6.888271049084581e-05
1531,dv5_realized_volatility_mean0_nn4_BB_width_w10_m_p1_mean,6.887795052476003e-05
1532,dv3_highest_return_nn4_tvpl_m_p1_median,6.887513111304575e-05
1533,dv2_lowest_return_nn16_tvpl_c_mean,6.887443127792287e-05
1534,dv2_lowest_return_nn16_lowest_return_c_mean,6.885261318926152e-05
1535,lowest_return_nn8_two_m_mean,6.884444485153849e-05
1536,liq_last_1_nn64_BB_width_w20_c_mean,6.882816862030947e-05
1537,realized_volatility_mean0_nn4_highest_return_m_p1_mean,6.882098471644355e-05
1538,dv4_realized_volatility_30s_nn8_sev_high_abs_nn_m_median,6.881975720332526e-05
1539,dv2_lowest_return_nn8_ep_liq_5_m_p1_mean,6.87920094984616e-05
1540,dv5_realized_volatility_mean0_nn2_trade.tau_c_median,6.868913080968832e-05
1541,liq_last_1_nn4_bidask_spread_0_m_p2_median,6.866522927019012e-05
1542,dv4_realized_volatility_30s_nn8_BB_width_w10_c_mean,6.86571307650557e-05
1543,highest_return_nn4_liq_last_5_c_mean,6.861618563789142e-05
1544,dv2_lowest_return_nn8_highest_return_c_mean,6.860562856700625e-05
1545,realized_volatility_mean0_nn4_highest_return_m_p2_median,6.855105932660959e-05
1546,dv2_lowest_return_nn4_liq_last_1_c_median,6.853217984275698e-05
1547,liq_last_1_nn4_lowest_returntwo_c_median,6.850803162051601e-05
1548,dv4_realized_volatility_30s_nn64_lowest_returntwo_c_mean,6.849202881193571e-05
1549,high_low_gap_nn8_sev_high_nn_m_median,6.84864059263052e-05
1550,dv3_highest_return_nn4_two_m_median,6.843930762042138e-05
1551,bidask_spread_0_nn4_trade.tau_c_median,6.84022402804901e-05
1552,BB_width_w20_nn64_ep_liq_5_c_median,6.83733021455672e-05
1553,ep_liq_5_nn32_bidask_spread_0_c_median,6.83571176013278e-05
1554,realized_volatility_mean0_nn16_trade_vol_c_mean,6.835499278509067e-05
1555,BB_width_w10_nn8_sev_high_abs_nn_m_median,6.829165877236714e-05
1556,dv2_lowest_return_nn8_all_nn_m_p2_mean,6.825799570720228e-05
1557,tvpl_nn64_bidask_spread_1_m_p1_mean,6.825584712483168e-05
1558,tvpl_epliq5_nn32_liq_last_5_c_median,6.824782488885718e-05
1559,ep_liq_5_nn8_bidask_spread_1_m_p1_mean,6.822600768062401e-05
1560,dv4_realized_volatility_30s_nn32_lowest_return_m_p1_median,6.821012069754515e-05
1561,dv5_realized_volatility_mean0_nn32_lowest_return_m_p1_mean,6.82055653202025e-05
1562,dv2_lowest_return_nn16_trade.tau_c_median,6.82053136747342e-05
1563,liq_last_5_nn48_BB_width_w20_m_p1_median,6.816078270104162e-05
1564,liq_last_1_nn48_trade_vol_m_p1_median,6.814345500787517e-05
1565,tvpl_nn8_high_low_gap_m_p1_median,6.812445037567337e-05
1566,tvpl_epliq5_nn8_two_m_median,6.809441854312094e-05
1567,tvpl5_nn4_realized_volatility_mean0_c_mean,6.80868165305826e-05
1568,tvpl_epliq5_nn16_tvpl1_c_median,6.807142007002398e-05
1569,dv2_lowest_return_nn32_tvpl5_c_median,6.805847779216803e-05
1570,dv3_highest_return_nn4_lowest_returntwo_c_mean,6.805052236551787e-05
1571,liq_last_1_nn2_sev_low_abs_nn_m_median,6.79991607855122e-05
1572,dv5_realized_volatility_mean0_nn4_tvpl_c_mean,6.793601153895072e-05
1573,dv3_highest_return_nn64_realized_volatility_mean0_m_p1_median,6.786014074546196e-05
1574,realized_volatility_mean0_nn8_lowest_return_m_p1_median,6.78362147463026e-05
1575,liq_last_1_nn48_realized_volatility_mean0_m_p1_median,6.772209229341603e-05
1576,bidask_spread_0_nn16_tvpl5_m_p1_mean,6.771479233075504e-05
1577,dv2_lowest_return_nn2_high_low_gap_c_mean,6.77119409761545e-05
1578,dv4_realized_volatility_30s_nn2_trade.tau_m_p2_mean,6.769054553689048e-05
1579,realized_volatility_30s_nn32_bidask_spread_0_c_median,6.768503696219112e-05
1580,bidask_spread_1_nn2_lowest_return_m_p1_median,6.767559007850256e-05
1581,liq_last_5_nn2_high_low_gap_m_p1_mean,6.767204723789674e-05
1582,liq_last_1_nn8_bidask_spread_1_m_p2_median,6.766940858896566e-05
1583,liq_last_5_nn8_lowest_return_m_p1_mean,6.765678981770789e-05
1584,dv5_realized_volatility_mean0_nn8_liq_last_1_m_p1_median,6.765444830564925e-05
1585,BB_width_w20_nn2_bidask_spread_0_c_median,6.762945900332233e-05
1586,dv3_highest_return_nn64_ep_liq_5_m_p1_mean,6.762127019561105e-05
